,down,drive,pass att,pass yds,play,ptdiff,quarter,rush att,rush yds,team,togo,week,year
28553,1,5421,1,7,40518,-10,Q4,0,0,MIA,10,16,2009
28554,2,5421,1,0,40519,-10,Q4,0,0,MIA,3,16,2009
28555,3,5421,1,9,40521,-10,Q4,0,0,MIA,3,16,2009
28556,1,5421,1,18,40522,-10,Q4,0,0,MIA,10,16,2009
28557,1,5421,1,3,40523,-10,Q4,0,0,MIA,10,16,2009
28558,2,5421,1,3,40524,-10,Q4,0,0,MIA,7,16,2009
28559,3,5421,1,0,40525,-10,Q4,0,0,MIA,4,16,2009
28560,1,5422,0,0,40527,-17,Q4,1,4,DET,10,10,2009
28561,2,5422,1,9,40529,-17,Q4,0,0,DET,6,10,2009
28562,1,5422,1,4,40530,-17,Q4,0,0,DET,10,10,2009
28563,2,5422,1,0,40531,-17,Q4,0,0,DET,6,10,2009
28564,3,5422,1,7,40532,-17,Q4,0,0,DET,6,10,2009
28565,1,5422,0,0,40533,-17,Q4,1,6,DET,10,10,2009
28566,1,5422,1,6,40534,-17,Q4,0,0,DET,10,10,2009
28567,2,5422,1,0,40535,-17,Q4,0,0,DET,4,10,2009
28568,3,5422,1,3,40536,-17,Q4,0,0,DET,4,10,2009
28569,4,5422,1,0,40537,-17,Q4,0,0,DET,1,10,2009
28570,1,5423,0,0,40539,4,Q4,1,4,CHI,10,17,2009
28571,1,5423,0,0,40540,4,Q4,1,6,CHI,10,17,2009
28572,2,5423,0,0,40541,4,Q4,1,53,CHI,4,17,2009
28573,1,5423,0,0,40543,4,Q4,1,2,CHI,10,17,2009
28574,2,5423,0,0,40544,4,Q4,1,3,CHI,8,17,2009
28575,3,5423,1,12,40546,4,Q4,0,0,CHI,5,17,2009
28576,1,5424,0,0,40548,6,Q4,1,9,KC,10,10,2009
28577,2,5424,0,0,40549,6,Q4,1,6,KC,1,10,2009
28578,1,5424,0,0,40550,6,Q4,1,2,KC,10,10,2009
28579,2,5424,0,0,40552,6,Q4,1,1,KC,18,10,2009
28580,3,5424,0,0,40554,6,Q4,1,9,KC,17,10,2009
28581,1,5425,0,0,40558,5,Q4,1,2,ARI,20,12,2009
28582,2,5425,1,3,40559,5,Q4,0,0,ARI,18,12,2009
28583,3,5425,1,10,40560,5,Q4,0,0,ARI,15,12,2009
28584,1,5426,1,11,40564,-3,Q4,0,0,CAR,10,9,2009
28585,1,5426,0,0,40565,-3,Q4,1,5,CAR,10,9,2009
28586,2,5426,1,19,40566,-3,Q4,0,0,CAR,5,9,2009
28587,1,5426,0,0,40567,-3,Q4,1,2,CAR,10,9,2009
28588,2,5426,1,0,40568,-3,Q4,0,0,CAR,8,9,2009
28589,3,5426,1,0,40569,-3,Q4,0,0,CAR,8,9,2009
28590,1,5427,1,25,40572,-3,Q4,0,0,STL,10,15,2009
28591,1,5427,0,0,40573,-3,Q4,1,-1,STL,10,15,2009
28592,3,5427,1,9,40575,-3,Q4,0,0,STL,19,15,2009
28593,1,5428,1,0,40579,-3,Q4,0,0,JAC,10,6,2009
28594,2,5428,0,0,40580,-3,Q4,1,13,JAC,10,6,2009
28595,1,5428,0,0,40581,-3,Q4,1,18,JAC,10,6,2009
28596,1,5428,1,26,40582,-3,Q4,0,0,JAC,10,6,2009
28597,1,5428,1,0,40584,-3,Q4,0,0,JAC,15,6,2009
28598,2,5428,1,13,40585,-3,Q4,0,0,JAC,15,6,2009
28599,3,5428,0,0,40586,-3,Q4,1,4,JAC,2,6,2009
28600,1,5428,0,0,40587,-3,Q4,1,3,JAC,6,6,2009
28601,2,5428,0,0,40589,-3,Q4,1,3,JAC,3,6,2009
28602,1,5429,1,0,40591,-8,Q4,0,0,MIA,10,15,2009
28603,2,5429,1,9,40592,-8,Q4,0,0,MIA,10,15,2009
28604,3,5429,1,10,40593,-8,Q4,0,0,MIA,1,15,2009
28605,1,5429,1,0,40594,-8,Q4,0,0,MIA,10,15,2009
28606,2,5429,0,0,40595,-8,Q4,1,3,MIA,10,15,2009
28607,3,5429,1,57,40596,-8,Q4,0,0,MIA,7,15,2009
28608,1,5429,0,0,40597,-8,Q4,1,3,MIA,10,15,2009
28609,2,5429,1,0,40599,-8,Q4,0,0,MIA,7,15,2009
28610,3,5429,1,6,40600,-8,Q4,0,0,MIA,7,15,2009
28611,4,5429,1,2,40602,-8,Q4,0,0,MIA,1,15,2009
28612,1,5430,0,0,40604,8,Q4,1,2,IND,10,12,2009
28613,2,5430,0,0,40605,8,Q4,1,15,IND,8,12,2009
28614,1,5430,0,0,40606,8,Q4,1,-3,IND,10,12,2009
28615,2,5430,0,0,40608,8,Q4,1,23,IND,13,12,2009
28616,1,5431,0,0,40610,-27,Q4,1,0,KC,10,3,2009
28617,2,5431,0,0,40611,-27,Q4,1,8,KC,14,3,2009
28618,2,5431,0,0,40612,-27,Q4,1,3,KC,16,3,2009
28619,3,5431,1,6,40613,-27,Q4,0,0,KC,13,3,2009
28620,4,5431,1,8,40614,-27,Q4,0,0,KC,7,3,2009
28621,1,5431,1,9,40616,-27,Q4,0,0,KC,9,3,2009
28622,1,5432,0,0,40619,5,Q4,1,11,SEA,20,9,2009
28623,2,5432,0,0,40620,5,Q4,1,5,SEA,9,9,2009
28624,3,5432,1,6,40622,5,Q4,0,0,SEA,4,9,2009
28625,1,5432,0,0,40624,5,Q4,1,0,SEA,10,9,2009
28626,2,5432,0,0,40626,5,Q4,1,5,SEA,10,9,2009
28627,3,5432,1,3,40627,5,Q4,0,0,SEA,5,9,2009
28628,1,5433,1,25,40630,-4,Q4,0,0,SEA,10,17,2009
28629,1,5433,0,0,40631,-4,Q4,1,5,SEA,10,17,2009
28630,2,5433,1,0,40632,-4,Q4,0,0,SEA,5,17,2009
28631,3,5433,1,7,40633,-4,Q4,0,0,SEA,5,17,2009
28632,1,5433,0,0,40634,-4,Q4,1,6,SEA,10,17,2009
28633,2,5433,0,0,40635,-4,Q4,1,9,SEA,4,17,2009
28634,1,5433,1,1,40637,-4,Q4,0,0,SEA,10,17,2009
28635,2,5433,1,0,40638,-4,Q4,0,0,SEA,9,17,2009
28636,3,5433,1,0,40639,-4,Q4,0,0,SEA,9,17,2009
28637,4,5433,1,0,40640,-4,Q4,0,0,SEA,9,17,2009
28638,1,5434,1,0,40642,-4,Q4,0,0,SD,10,17,2009
28639,2,5434,1,7,40643,-4,Q4,0,0,SD,10,17,2009
28640,3,5434,1,5,40644,-4,Q4,0,0,SD,3,17,2009
28641,1,5434,1,0,40645,-4,Q4,0,0,SD,10,17,2009
28642,2,5434,1,7,40646,-4,Q4,0,0,SD,10,17,2009
28643,3,5434,1,7,40647,-4,Q4,0,0,SD,3,17,2009
28644,1,5434,1,0,40649,-4,Q4,0,0,SD,10,17,2009
28645,2,5434,0,0,40650,-4,Q4,1,14,SD,10,17,2009
28646,1,5434,1,6,40652,-4,Q4,0,0,SD,10,17,2009
28647,2,5434,1,11,40654,-4,Q4,0,0,SD,4,17,2009
28648,1,5434,0,0,40656,-4,Q4,1,-1,SD,1,17,2009
28649,2,5434,1,2,40657,-4,Q4,0,0,SD,2,17,2009
28650,1,5435,1,15,40660,7,Q4,0,0,PIT,10,4,2009
28651,1,5435,0,0,40661,7,Q4,1,5,PIT,10,4,2009
28652,2,5435,0,0,40662,7,Q4,1,22,PIT,5,4,2009
28653,1,5435,0,0,40664,7,Q4,1,9,PIT,10,4,2009
28654,2,5435,0,0,40665,7,Q4,1,0,PIT,1,4,2009
28655,3,5435,0,0,40667,7,Q4,1,2,PIT,1,4,2009
28656,1,5435,0,0,40669,7,Q4,1,-1,PIT,10,4,2009
28657,2,5435,0,0,40671,7,Q4,1,2,PIT,11,4,2009
28658,3,5435,1,7,40674,7,Q4,0,0,PIT,19,4,2009
28659,1,5436,1,0,40678,-20,Q4,0,0,CHI,10,9,2009
28660,2,5436,1,9,40679,-20,Q4,0,0,CHI,10,9,2009
28661,3,5436,0,0,40680,-20,Q4,1,2,CHI,1,9,2009
28662,1,5436,1,3,40681,-20,Q4,0,0,CHI,10,9,2009
28663,2,5436,0,0,40682,-20,Q4,1,11,CHI,7,9,2009
28664,2,5436,1,0,40684,-20,Q4,0,0,CHI,11,9,2009
28665,3,5436,0,0,40685,-20,Q4,1,8,CHI,11,9,2009
28666,4,5436,1,0,40687,-20,Q4,0,0,CHI,3,9,2009
28667,1,5437,0,0,40688,14,Q4,1,17,ARI,10,2,2009
28668,1,5437,0,0,40689,14,Q4,1,3,ARI,10,2,2009
28669,2,5437,0,0,40692,14,Q4,1,1,ARI,2,2,2009
28670,3,5437,0,0,40694,14,Q4,1,0,ARI,1,2,2009
28671,1,5438,0,0,40697,2,Q4,1,-2,BAL,10,2,2009
28672,3,5438,0,0,40700,2,Q4,1,9,BAL,21,2,2009
28673,1,5439,1,3,40702,-4,Q4,0,0,ATL,10,15,2009
28674,2,5439,1,2,40703,-4,Q4,0,0,ATL,7,15,2009
28675,3,5439,1,9,40704,-4,Q4,0,0,ATL,5,15,2009
28676,1,5439,1,0,40705,-4,Q4,0,0,ATL,10,15,2009
28677,2,5439,1,1,40706,-4,Q4,0,0,ATL,10,15,2009
28678,3,5439,1,16,40707,-4,Q4,0,0,ATL,9,15,2009
28679,1,5439,0,0,40708,-4,Q4,1,20,ATL,10,15,2009
28680,1,5439,0,0,40710,-4,Q4,1,1,ATL,7,15,2009
28681,2,5439,1,0,40712,-4,Q4,0,0,ATL,6,15,2009
28682,3,5439,1,0,40713,-4,Q4,0,0,ATL,6,15,2009
28683,4,5439,1,6,40715,-4,Q4,0,0,ATL,6,15,2009
28684,1,5440,0,0,40718,4,Q4,1,16,DAL,10,9,2009
28685,1,5440,0,0,40719,4,Q4,1,6,DAL,10,9,2009
28686,2,5440,0,0,40720,4,Q4,1,1,DAL,4,9,2009
28687,3,5440,1,5,40721,4,Q4,0,0,DAL,3,9,2009
28688,1,5440,0,0,40722,4,Q4,1,-1,DAL,10,9,2009
28689,2,5440,0,0,40723,4,Q4,1,-1,DAL,11,9,2009
28690,3,5440,0,0,40725,4,Q4,1,-1,DAL,12,9,2009
28691,1,5441,1,0,40728,-18,Q4,0,0,KC,10,9,2009
28692,2,5441,1,8,40729,-18,Q4,0,0,KC,10,9,2009
28693,3,5441,1,18,40730,-18,Q4,0,0,KC,2,9,2009
28694,1,5441,1,0,40731,-18,Q4,0,0,KC,10,9,2009
28695,3,5441,1,54,40734,-18,Q4,0,0,KC,19,9,2009
28696,1,5442,1,7,40736,-23,Q4,0,0,IND,10,17,2009
28697,2,5442,1,0,40737,-23,Q4,0,0,IND,3,17,2009
28698,3,5442,1,0,40738,-23,Q4,0,0,IND,3,17,2009
28699,1,5443,1,23,40740,-8,Q4,0,0,KC,10,15,2009
28700,1,5443,1,5,40741,-8,Q4,0,0,KC,10,15,2009
28701,2,5443,0,0,40742,-8,Q4,1,3,KC,5,15,2009
28702,3,5443,0,0,40743,-8,Q4,1,11,KC,2,15,2009
28703,1,5443,1,0,40744,-8,Q4,0,0,KC,10,15,2009
28704,2,5443,1,0,40745,-8,Q4,0,0,KC,10,15,2009
28705,3,5443,0,0,40746,-8,Q4,1,4,KC,10,15,2009
28706,4,5443,1,12,40747,-8,Q4,0,0,KC,6,15,2009
28707,1,5444,0,0,40750,3,Q4,1,10,WAS,10,4,2009
28708,1,5444,0,0,40751,3,Q4,1,1,WAS,10,4,2009
28709,2,5444,0,0,40752,3,Q4,1,4,WAS,9,4,2009
28710,3,5444,0,0,40753,3,Q4,1,4,WAS,5,4,2009
28711,1,5445,1,-1,40756,-12,Q4,0,0,STL,10,10,2009
28712,2,5445,1,23,40757,-12,Q4,0,0,STL,11,10,2009
28713,1,5445,1,7,40758,-12,Q4,0,0,STL,10,10,2009
28714,2,5445,1,9,40759,-12,Q4,0,0,STL,3,10,2009
28715,1,5445,1,23,40760,-12,Q4,0,0,STL,10,10,2009
28716,1,5445,1,19,40762,-12,Q4,0,0,STL,10,10,2009
28717,1,5446,1,18,40764,-7,Q4,0,0,HOU,10,3,2009
28718,1,5446,0,0,40765,-7,Q4,1,20,HOU,10,3,2009
28719,1,5446,1,0,40766,-7,Q4,0,0,HOU,10,3,2009
28720,2,5446,1,10,40767,-7,Q4,0,0,HOU,10,3,2009
28721,1,5446,1,9,40769,-7,Q4,0,0,HOU,11,3,2009
28722,2,5446,0,0,40770,-7,Q4,1,1,HOU,2,3,2009
28723,1,5447,0,0,40771,14,Q4,1,2,CLE,10,16,2009
28724,2,5447,0,0,40774,14,Q4,1,2,CLE,10,16,2009
28725,3,5447,0,0,40776,14,Q4,1,5,CLE,8,16,2009
28726,1,5448,0,0,40779,26,Q4,1,2,MIN,10,11,2009
28727,2,5448,1,0,40780,26,Q4,0,0,MIN,8,11,2009
28728,3,5448,0,0,40781,26,Q4,1,5,MIN,8,11,2009
28729,1,5449,1,0,40785,-28,Q4,0,0,STL,15,1,2009
28730,2,5449,0,0,40786,-28,Q4,1,22,STL,15,1,2009
28731,1,5449,1,45,40787,-28,Q4,0,0,STL,10,1,2009
28732,1,5449,1,18,40788,-28,Q4,0,0,STL,10,1,2009
28733,1,5449,1,0,40789,-28,Q4,0,0,STL,8,1,2009
28734,2,5449,1,0,40790,-28,Q4,0,0,STL,8,1,2009
28735,3,5449,0,0,40791,-28,Q4,1,1,STL,8,1,2009
28736,4,5449,1,0,40792,-28,Q4,0,0,STL,7,1,2009
28737,1,5450,1,9,40794,-28,Q4,0,0,BUF,10,16,2009
28738,2,5450,1,0,40795,-28,Q4,0,0,BUF,1,16,2009
28739,1,5451,0,0,40796,12,Q4,1,2,PIT,10,6,2009
28740,2,5451,0,0,40797,12,Q4,1,3,PIT,8,6,2009
28741,3,5451,1,21,40799,12,Q4,0,0,PIT,5,6,2009
28742,1,5451,1,19,40800,12,Q4,0,0,PIT,10,6,2009
28743,1,5451,0,0,40801,12,Q4,1,7,PIT,10,6,2009
28744,2,5451,0,0,40803,12,Q4,1,5,PIT,3,6,2009
28745,1,5451,0,0,40806,12,Q4,1,3,PIT,20,6,2009
28746,1,5451,0,0,40809,12,Q4,1,-1,PIT,10,6,2009
28747,2,5451,0,0,40810,12,Q4,1,-1,PIT,11,6,2009
28748,3,5451,0,0,40811,12,Q4,1,-1,PIT,12,6,2009
28749,1,5452,0,0,40813,14,Q4,1,4,NE,10,15,2009
28750,1,5452,0,0,40814,14,Q4,1,2,NE,13,15,2009
28751,2,5452,1,0,40816,14,Q4,0,0,NE,11,15,2009
28752,3,5452,1,0,40817,14,Q4,0,0,NE,11,15,2009
28753,1,5453,1,9,40820,-20,Q4,0,0,MIN,10,13,2009
28754,2,5453,1,0,40821,-20,Q4,0,0,MIN,1,13,2009
28755,3,5453,0,0,40822,-20,Q4,1,-1,MIN,1,13,2009
28756,4,5453,1,8,40823,-20,Q4,0,0,MIN,2,13,2009
28757,1,5453,1,14,40824,-20,Q4,0,0,MIN,10,13,2009
28758,1,5453,1,2,40825,-20,Q4,0,0,MIN,10,13,2009
28759,2,5453,0,0,40827,-20,Q4,1,7,MIN,8,13,2009
28760,3,5453,1,14,40828,-20,Q4,0,0,MIN,1,13,2009
28761,1,5453,1,31,40830,-20,Q4,0,0,MIN,10,13,2009
28762,1,5454,0,0,40832,-28,Q4,1,2,CAR,10,1,2009
28763,2,5454,1,0,40833,-28,Q4,0,0,CAR,8,1,2009
28764,3,5454,1,15,40834,-28,Q4,0,0,CAR,8,1,2009
28765,1,5454,1,0,40835,-28,Q4,0,0,CAR,10,1,2009
28766,3,5454,1,19,40837,-28,Q4,0,0,CAR,20,1,2009
28767,4,5454,1,9,40839,-28,Q4,0,0,CAR,1,1,2009
28768,1,5454,1,5,40840,-28,Q4,0,0,CAR,10,1,2009
28769,2,5454,1,10,40841,-28,Q4,0,0,CAR,5,1,2009
28770,1,5454,1,0,40842,-28,Q4,0,0,CAR,3,1,2009
28771,2,5454,0,0,40843,-28,Q4,1,0,CAR,3,1,2009
28772,3,5454,0,0,40846,-28,Q4,1,2,CAR,3,1,2009
28773,4,5454,0,0,40847,-28,Q4,1,-1,CAR,1,1,2009
28774,1,5455,0,0,40849,38,Q4,1,6,GB,10,16,2009
28775,2,5455,0,0,40850,38,Q4,1,2,GB,4,16,2009
28776,3,5455,1,0,40851,38,Q4,0,0,GB,2,16,2009
28777,1,5456,1,6,40853,-28,Q4,0,0,NYG,10,6,2009
28778,2,5456,1,7,40854,-28,Q4,0,0,NYG,4,6,2009
28779,1,5456,1,37,40855,-28,Q4,0,0,NYG,10,6,2009
28780,1,5457,0,0,40857,7,Q4,1,2,ATL,10,17,2009
28781,2,5457,0,0,40858,7,Q4,1,11,ATL,8,17,2009
28782,1,5457,0,0,40860,7,Q4,1,21,ATL,10,17,2009
28783,1,5457,0,0,40862,7,Q4,1,5,ATL,10,17,2009
28784,2,5457,0,0,40863,7,Q4,1,20,ATL,5,17,2009
28785,1,5457,0,0,40865,7,Q4,1,-1,ATL,10,17,2009
28786,2,5457,0,0,40866,7,Q4,1,4,ATL,11,17,2009
28787,3,5457,1,0,40868,7,Q4,0,0,ATL,7,17,2009
28788,2,5458,1,11,40872,-3,Q4,0,0,GB,17,9,2009
28789,1,5459,0,0,40877,7,Q4,1,4,NYJ,20,3,2009
28790,2,5459,1,1,40878,7,Q4,0,0,NYJ,16,3,2009
28791,3,5459,0,0,40880,7,Q4,1,5,NYJ,15,3,2009
28792,1,5460,0,0,40883,-31,Q4,1,2,CLE,10,3,2009
28793,2,5460,1,0,40884,-31,Q4,0,0,CLE,8,3,2009
28794,3,5460,1,2,40885,-31,Q4,0,0,CLE,8,3,2009
28795,1,5461,1,12,40888,-13,Q4,0,0,IND,10,10,2009
28796,1,5461,1,6,40889,-13,Q4,0,0,IND,10,10,2009
28797,2,5461,1,17,40890,-13,Q4,0,0,IND,4,10,2009
28798,1,5461,1,9,40892,-13,Q4,0,0,IND,10,10,2009
28799,2,5461,1,0,40893,-13,Q4,0,0,IND,1,10,2009
28800,3,5461,0,0,40894,-13,Q4,1,4,IND,1,10,2009
28801,1,5462,1,7,40897,-16,Q4,0,0,CLE,10,13,2009
28802,2,5462,1,5,40898,-16,Q4,0,0,CLE,3,13,2009
28803,1,5462,1,2,40899,-16,Q4,0,0,CLE,10,13,2009
28804,2,5462,1,0,40900,-16,Q4,0,0,CLE,8,13,2009
28805,3,5462,1,17,40901,-16,Q4,0,0,CLE,8,13,2009
28806,1,5462,1,14,40903,-16,Q4,0,0,CLE,10,13,2009
28807,1,5462,1,8,40905,-16,Q4,0,0,CLE,8,13,2009
28808,1,5463,1,9,40907,24,Q4,0,0,BAL,10,15,2009
28809,2,5463,0,0,40908,24,Q4,1,0,BAL,1,15,2009
28810,3,5463,0,0,40909,24,Q4,1,0,BAL,1,15,2009
28811,4,5463,0,0,40910,24,Q4,1,2,BAL,1,15,2009
28812,1,5463,1,0,40912,24,Q4,0,0,BAL,10,15,2009
28813,1,5464,0,0,40913,14,Q4,1,15,NO,10,4,2009
28814,1,5464,0,0,40914,14,Q4,1,4,NO,10,4,2009
28815,2,5464,0,0,40915,14,Q4,1,-1,NO,6,4,2009
28816,3,5464,0,0,40918,14,Q4,1,4,NO,12,4,2009
28817,1,5465,0,0,40921,21,Q4,1,28,MIA,10,4,2009
28818,1,5465,0,0,40922,21,Q4,1,26,MIA,10,4,2009
28819,1,5465,0,0,40923,21,Q4,1,4,MIA,4,4,2009
28820,1,5466,1,0,40925,-17,Q4,0,0,JAC,10,12,2009
